linkID,volume,capacity
45727,10,4000.0
45726,21,4000.0
103837,1,1200.0
430255-612613-612611-431315,2,1200.0
499379,37,6000.0
269045,1,1200.0
269042,1,1200.0
367514,3,1200.0
103836,1,1200.0
228091-228092,28,6000.0
367516,3,1200.0
367531,4,1200.0
499377,4,1200.0
367530,29,6000.0
499376,15,1200.0
134868-1777,12,2000.0
292895-292893,3,2000.0
71583-206182,4,4000.0
367529,6,3000.0
499367,66,12000.0
103886,1,1200.0
209538-598500-598501,17,6000.0
103888,1,1200.0
558260,1,1200.0
499364,6,1200.0
367540,43,9000.0
499363,11,1200.0
367542,44,9000.0
499366,9,12000.0
367541,44,9000.0
392502,2,4000.0
392504,14,4000.0
392503,16,4000.0
392505,5,4000.0
597739-250671-250657,9,1200.0
27507-185314-482628,20,6000.0
367533,2,1200.0
499359,14,1200.0
499358,5,2400.0
367537,43,9000.0
367536,47,6000.0
367539,43,9000.0
367538,43,9000.0
597819,12,6000.0
558250,2,6000.0
597818,11,6000.0
558252,2,6000.0
499350,52,18000.0
597815,11,6000.0
499353,14,1200.0
103870,1,1200.0
597814,11,6000.0
597817,11,6000.0
597816,12,6000.0
499354,13,1200.0
294007,1,1200.0
103871,1,1200.0
370243-516000,6,4000.0
558254,2,6000.0
558256,2,6000.0
79111,2,1200.0
499346,2,1200.0
367543,44,9000.0
499345,19,18000.0
499348,7,1200.0
367545,5,2400.0
499347,4,1200.0
499349,63,18000.0
499340,9,1200.0
499342,12,18000.0
103881,1,1200.0
499341,9,1200.0
499344,56,18000.0
499343,42,18000.0
103882,1,1200.0
499335,2,12000.0
499334,17,12000.0
103873,1,1200.0
499337,9,6000.0
499336,17,12000.0
499339,10,1200.0
103878,7,1200.0
499338,4,6000.0
103879,1,1200.0
137229,1,4000.0
451395,42,12000.0
499331,2,12000.0
499330,17,12000.0
499333,2,12000.0
367575,1,1200.0
499332,17,12000.0
451390,9,6000.0
510211,3,9000.0
367574,1,1200.0
31193,8,4000.0
31192,4,4000.0
31195,13,4000.0
31194,4,4000.0
532426-532427-532428-586859,36,8000.0
31191,18,4000.0
31197,15,4000.0
31196,3,4000.0
31199,14,4000.0
31198,3,4000.0
137233,18,4000.0
137234,9,1200.0
451385,36,6000.0
510209,3,6000.0
499329,2,12000.0
510208,3,3000.0
451384,32,6000.0
451383,25,6000.0
66452-407825,3,1200.0
31182,4,4000.0
31181,8,4000.0
392545,72,12000.0
31183,4,1200.0
392548,51,8000.0
31180,4,4000.0
31186,14,4000.0
524872,16,6000.0
31187,2,4000.0
499313,43,6000.0
137244,6,4000.0
367577,1,1200.0
499312,53,6000.0
367576,1,1200.0
137243,1,4000.0
367578,1,1200.0
243918-243917,11,3000.0
469563-469559,3,4000.0
499319,1,1200.0
137242,1,4000.0
137241,1,2400.0
137248,6,4000.0
617110,3,2000.0
137247,13,6000.0
499311,4,6000.0
617112,3,2000.0
499310,20,6000.0
137249,1,1200.0
31171,11,3000.0
392511,2,1200.0
31170,35,3000.0
392510,18,4000.0
617114,3,2000.0
31173,12,3000.0
31172,30,3000.0
392512,16,4000.0
392517,3,1200.0
31179,8,4000.0
499309,8,6000.0
392518,2,1200.0
31175,13,3000.0
176845,1,2400.0
31174,32,3000.0
176847,1,2400.0
499301,18,6000.0
541943-541945,1,1200.0
499308,65,6000.0
411673-454726,12,3000.0
499300,18,6000.0
392520,2,4000.0
31160,2,2000.0
392521,5,1200.0
524846,23,6000.0
617106,3,2000.0
31161,8,2000.0
524845,27,6000.0
617108,3,2000.0
392528,5,3000.0
31168,34,3000.0
455148-384147,20,3000.0
392529,5,3000.0
31167,10,3000.0
31169,10,3000.0
31166,34,3000.0
31165,5,1200.0
137262,2,1200.0
451396,15,12000.0
137261,5,1200.0
137264,1,1200.0
137263,5,1200.0
45798,1,4000.0
45797,1,4000.0
510252,6,1200.0
510254,6,1200.0
392573,1,4800.0
510253,11,1200.0
392577,1,1200.0
392576,1,1200.0
451342,19,4000.0
451343,21,4000.0
45787,2,4000.0
45786,1,4000.0
45789,1,4000.0
490947,2,1200.0
45785,1,4000.0
392588,12,1200.0
392589,6,1200.0
451339,19,4000.0
451334,3,1200.0
490942,2,4000.0
304040-304042-304044,11,2000.0
451336,17,4000.0
451333,3,1200.0
465977,2,1200.0
15700-15698-15696-15694-15692,7,1200.0
466933-561607,1,1200.0
176807,12,8000.0
465981,3,4000.0
313241-295965,43,6000.0
524886,1,1200.0
137219,3,2000.0
510263,1,1200.0
70700,6,3000.0
510265,1,1200.0
510267,1,1200.0
510266,1,1200.0
465986,1,600.0
465988,2,600.0
524889,2,4000.0
294097,29,3000.0
465983,6,3000.0
465982,4,4000.0
294099,34,3000.0
294098,22,3000.0
524891,1,4000.0
524893,1,4000.0
524892,1,4000.0
137222,1,2000.0
137221,3,2000.0
137220,1,2000.0
449492-449490,1,1200.0
451306,4,1200.0
451305,2,1200.0
451308,6,1200.0
451307,2,1200.0
451302,35,9000.0
137198,2,6000.0
451300,20,12000.0
79081,1,4000.0
580298-580299,4,1200.0
183792-183790,1,2000.0
465967,1,1200.0
553622-553620,1,2000.0
320738-554558,8,4000.0
235751,4,9000.0
235750,6,9000.0
426379,7,12000.0
15951-305950,26,4000.0
432915-53854-92812,17,4000.0
235749,3,4000.0
451328,22,2000.0
451327,17,2000.0
90021-90019,1,1200.0
451320,6,1200.0
235746,5,4000.0
451322,7,1200.0
235748,4,4000.0
451321,2,1200.0
235747,4,4000.0
392481,1,1200.0
162159,17,4000.0
426380,36,12000.0
162158,17,4000.0
162157,10,12000.0
162154,3,4000.0
451316,4,1200.0
451319,3,1200.0
451312,7,1200.0
451315,3,1200.0
451314,7,1200.0
235732,1,1200.0
451310,7,1200.0
162108,8,1200.0
603522-603520,2,1200.0
235771,27,6000.0
162104,1,1200.0
524931,1,1200.0
426315,5,3000.0
524933,1,1200.0
426314,1,1200.0
524937,1,1200.0
426305,1,1200.0
426307,1,1200.0
69837-437254,3,2000.0
303533-490409,1,1200.0
137154,1,2400.0
137153,11,2400.0
235760,4,2000.0
235762,3,4000.0
235761,9,2000.0
260720,5,6000.0
617049,1,4000.0
426324,2,1200.0
426323,6,1200.0
260722,16,6000.0
426326,1,6000.0
260721,11,3000.0
426325,6,1200.0
260724,3,4000.0
260723,8,4000.0
426322,3,1200.0
260725,3,4000.0
426321,6,1200.0
443578-443580,1,1200.0
176731,14,4000.0
235753,4,9000.0
176730,12,4000.0
235752,9,9000.0
235755,2,9000.0
235754,8,9000.0
235757,2,9000.0
235756,3,9000.0
235759,9,2000.0
235758,4,2000.0
235791,6,4000.0
235790,6,4000.0
235793,9,3000.0
551709-551710-551711,58,12000.0
235792,6,4000.0
235795,9,3000.0
235794,11,3000.0
426335,1,1200.0
426334,1,1200.0
524912,4,1200.0
31096,17,4000.0
162124,2,1200.0
524914,3,1200.0
524913,1,1200.0
426330,1,1200.0
196537-519607,4,2000.0
524915,1,1200.0
426327,1,6000.0
31097,4,4000.0
31099,17,4000.0
524929,1,1200.0
334580-617503-496678,5,1200.0
162116,3,1200.0
162115,4,1200.0
162117,4,1200.0
524921,1,1200.0
162112,1,1200.0
137634-137636-137638,4,12000.0
162114,3,1200.0
162113,2,1200.0
51741-113279-113262,3,1200.0
269109,6,8000.0
583271,1,1200.0
70679,1,2000.0
469195-469196-469197-469198-469199,29,12000.0
260779,20,3000.0
260778,22,3000.0
445866-445871,1,1200.0
583269,1,1200.0
70688,8,2000.0
70687,7,2000.0
70684,8,2000.0
70683,7,2000.0
70686,8,2000.0
70685,7,2000.0
70680,9,2000.0
260763,1,1200.0
70682,9,2000.0
70681,7,2000.0
79001,1,1200.0
178653-178655,1,1200.0
221162,3,4000.0
235797,9,3000.0
235796,11,3000.0
235799,9,3000.0
269103,6,8000.0
84056-84050,3,6000.0
235798,11,3000.0
353613-458515,4,1200.0
63223-417139-417078-417074,9,8000.0
426302,1,1200.0
426304,1,1200.0
79027,1,1200.0
79029,1,1200.0
221184,11,1200.0
567388-90560,3,6000.0
251454-370681,1,1200.0
79051,1,2400.0
79056,1,1200.0
606052-479119,4,2000.0
79058,6,3000.0
269155,10,8000.0
103801,94,8000.0
583223,1,1200.0
597861,1,1200.0
597863,1,1200.0
103819,1,1200.0
583236,2,1200.0
583235,12,2000.0
583237,4,1200.0
583231,2,1200.0
103811,7,6000.0
428270-519440,86,8000.0
245811-245809,18,6000.0
297457-203046,1,4000.0
551330-551328-551326-551324-551322-551320,1,1200.0
79079,1,4000.0
107070-622223,109,20000.0
269116,6,8000.0
32117-32161-32118,1,3000.0
473315-473317-473319,1,1200.0
510173,4,1200.0
510175,3,1200.0
70833,5,1200.0
510177,1,6000.0
510176,1,6000.0
510179,4,1200.0
510178,7,6000.0
597712,4,1200.0
597711,3,1200.0
597713,7,1200.0
510171,4,1200.0
31232,2,3000.0
117030-117031,1,1200.0
136337-614367-614362-45603-45604,4,1200.0
510169,5,1200.0
510162,6,1200.0
510161,6,1200.0
510166,2,1200.0
294159,2,1200.0
510168,2,1200.0
510167,7,1200.0
294158,7,1200.0
9964-9965,2,1200.0
294153,11,1200.0
294160,2,1200.0
486094-486092-486090-22176,2,2000.0
328000,2,2000.0
597738,3,1200.0
597737,9,1200.0
597734,8,1200.0
597733,5,1200.0
597736,3,1200.0
157375-572169,11,3000.0
565462-37767,2,1200.0
374213-374214,2,1200.0
597735,15,1200.0
597730,12,2400.0
597732,13,1200.0
597731,13,1200.0
31218,1,1200.0
510186,1,1200.0
597727,2,1200.0
597726,2,1200.0
510187,1,1200.0
597729,1,2400.0
597728,4,1200.0
597723,10,1200.0
597722,10,1200.0
510180,4,1200.0
510182,4,1200.0
510181,4,1200.0
31200,2,4000.0
269169,10,8000.0
15604-43566,2,2400.0
367636,3,1200.0
31205,4,4000.0
294109,33,3000.0
294108,20,3000.0
558152,1,1200.0
294107,33,3000.0
294100,21,3000.0
558154,1,1200.0
96595-471025,19,6000.0
79216,2,2400.0
79215,3,2400.0
79218,2,2400.0
79217,2,2400.0
70867,2,2400.0
70869,2,1200.0
70886,1,2000.0
294119,36,3000.0
558142,1,6000.0
70888,1,1200.0
558141,1,6000.0
70887,1,1200.0
294116,19,3000.0
294115,32,3000.0
294118,15,3000.0
294117,37,3000.0
294112,20,3000.0
294111,32,3000.0
294114,20,3000.0
294113,32,3000.0
184187-184150-482536,45,9000.0
392625,3,6000.0
353016,2,4000.0
294110,20,3000.0
558146,1,6000.0
392627,1,6000.0
392626,3,6000.0
392629,2,6000.0
392628,3,6000.0
79202,2,1200.0
140962-140963,63,16000.0
372810-389281,6,2000.0
367670,1,1200.0
499471,58,9000.0
367671,1,1200.0
294123,33,3000.0
45817,1,1200.0
294122,19,3000.0
45816,8,1200.0
294124,19,3000.0
70890,5,4000.0
45818,8,1200.0
353027,2,4000.0
294121,34,3000.0
45815,2,1200.0
294120,14,3000.0
103749,3,3000.0
79236,6,6000.0
79235,5,6000.0
79238,6,6000.0
353031,2,4000.0
79237,6,6000.0
353030,2,4000.0
45809,1,1200.0
353033,4,4000.0
353032,4,4000.0
135888-135889,1,1200.0
367665,1,1200.0
367667,1,1200.0
174801-174802-174710,2,3000.0
367666,1,1200.0
367669,1,1200.0
367668,1,1200.0
70889,1,1200.0
103748,1,3000.0
45800,1,4000.0
499463,3,1200.0
499462,1,1200.0
584116-168585,2,1200.0
367685,1,1200.0
499465,3,1200.0
499464,1,1200.0
558126,1,6000.0
89978-89974,1,1200.0
499456,13,1200.0
119644-119645-206485,7,6000.0
22857-204846-204918,4,1200.0
499455,1,1200.0
499457,11,1200.0
103754,6,1200.0
224864-236983-431404-236984-431414-236985,1,1200.0
137106,2,1200.0
23030-346118-346116,1,2000.0
392653,1,2000.0
617018,12,4000.0
182815-308494,1,1200.0
69790-273710-273706,16,3000.0
353062,1,1200.0
353064,1,1200.0
137122,1,4000.0
137125,32,6000.0
499436,1,2400.0
499437,5,2400.0
499439,6,2400.0
371806-371805,5,1200.0
103793,87,16000.0
137127,2,6000.0
499430,1,2400.0
392630,2,6000.0
103794,78,16000.0
499431,5,2400.0
392632,3,6000.0
353070,1,4000.0
353073,1,4000.0
103788,2,1200.0
103787,5,1200.0
510100,1,1200.0
510102,1,1200.0
499420,11,1200.0
510101,1,1200.0
31281,42,4000.0
31280,45,4000.0
524726,7,1200.0
392648,5,3000.0
499419,11,1200.0
499412,7,2000.0
499411,7,2000.0
499414,7,2000.0
499413,7,2000.0
499416,7,2000.0
499415,10,2000.0
499418,3,1200.0
499417,6,1200.0
392692,1,2400.0
510130,12,1200.0
392691,1,2400.0
499410,12,2000.0
294188,1,1200.0
276237-276238,6,6000.0
294186,1,3000.0
31278,24,4000.0
499409,8,2000.0
31277,50,6000.0
31279,37,4000.0
524785,2,1200.0
31273,1,1200.0
582021-582023,6,3000.0
353099,11,4000.0
31275,1,1200.0
524786,1,1200.0
510128,12,8000.0
510129,6,4000.0
235800,10,3000.0
510120,6,3000.0
157338-157339-157340,2,8000.0
451460,2,1200.0
510121,4,1200.0
240193-112730,1,1200.0
294199,1,1200.0
31260,1,1200.0
288881-547654-547656,1,1200.0
451459,1,1200.0
350281-205488,1,1200.0
510119,6,3000.0
510153,1,3000.0
70811,1,1200.0
510154,1,3000.0
392678,3,1200.0
98554-98556,1,1200.0
31258,3,1200.0
31257,2,1200.0
31251,1,1200.0
321399-321397-321395-321393,1,1200.0
524771,6,4000.0
426470,5,4000.0
176670,8,1200.0
426472,4,4000.0
426478,6,1200.0
162026,1,4000.0
426479,1,1200.0
426474,4,4000.0
426473,4,4000.0
426476,2,4000.0
426475,2,4000.0
492014-69121,10,1200.0
530279-102642-323178,1,1200.0
176669,9,1200.0
451426,6,4000.0
176668,7,1200.0
451423,9,2000.0
235840,8,6000.0
451422,6,2000.0
235843,12,1200.0
176667,6,1200.0
451425,1,1200.0
451424,7,2000.0
451421,8,2000.0
451420,5,2000.0
426485,1,2400.0
426486,8,2400.0
137082,17,18000.0
451419,11,2000.0
137081,41,18000.0
391551-391820,1,1200.0
426499,6,1200.0
490663-497176-497180-566053,13,2000.0
255697-255557,1,1200.0
137095,3,1200.0
162050,18,4000.0
235865,7,1200.0
176682,1,1200.0
195286-412279,1,2000.0
453813-453805,1,4000.0
176680,1,1200.0
162039,3,1200.0
221213,6,1200.0
167556-218965-211103-587987-587983-587988-587996,3,8000.0
176676,1,1200.0
176675,17,3600.0
235854,2,1200.0
176678,1,1200.0
235856,7,1200.0
176672,9,1200.0
235855,5,1200.0
176671,8,1200.0
451432,1,3000.0
176674,8,3600.0
176673,8,1200.0
451431,3,3000.0
235890,8,2000.0
385519-385521-385523,2,1200.0
137028,1,1200.0
137027,1,1200.0
235891,8,2000.0
235893,1,1200.0
524815,52,6000.0
524814,2,1200.0
426432,2,1200.0
426431,2,1200.0
176625,1,1200.0
524820,13,6000.0
426429,4,1200.0
176626,1,1200.0
235885,4,2000.0
235884,8,2000.0
137034,1,600.0
235887,4,2000.0
235886,6,2000.0
137036,1,1200.0
4443-95432-348659-385844,22,6000.0
235889,6,2000.0
583188,1,1200.0
235888,5,2000.0
57517-477464,1,1200.0
524829,3,6000.0
235881,4,1200.0
235880,7,1200.0
235883,8,1200.0
235882,4,1200.0
524822,37,6000.0
524821,50,6000.0
524824,1,6000.0
524828,5,6000.0
221239,1,1200.0
221240,1,1200.0
235874,2,1200.0
235876,3,1200.0
235875,8,1200.0
235878,7,1200.0
583199,1,1200.0
235877,8,1200.0
549367-195299,5,1200.0
235879,5,1200.0
62098-82711,29,6000.0
426458,3,1200.0
283267-283269-244630-244628,8,3000.0
451408,1,3000.0
221273,1,1200.0
451407,5,3000.0
451406,5,1200.0
221274,1,1200.0
426466,3,4000.0
426468,1,1200.0
426463,2,1200.0
424534-424521-424559-424543-424540,3,8000.0
176632,15,8000.0
7991-8122-97543,8,6000.0
260890,1,1200.0
269226,3,2000.0
269225,3,2000.0
260891,1,1200.0
269227,2,2000.0
260899,4,1200.0
79134,4,6000.0
269232,4,1200.0
269235,1,1200.0
269234,4,1200.0
299550-299551,6,6000.0
269230,1,1200.0
269216,3,6000.0
79123,5,6000.0
269224,3,2000.0
260872,2,1200.0
260871,2,1200.0
426412,47,3000.0
426411,7,3000.0
79152,1,1200.0
426410,47,12000.0
426409,7,12000.0
79158,1,1200.0
294219,22,6000.0
583184,1,1200.0
294218,4,1200.0
583186,1,1200.0
558163,9,1200.0
134786-141813,6,6000.0
583180,1,1200.0
583182,1,1200.0
194077-194095,1,1200.0
294211,1,1200.0
426422,34,6000.0
294210,1,600.0
294213,40,6000.0
79144,1,4000.0
328066,6,1200.0
328065,4,1200.0
328068,7,1200.0
328067,5,1200.0
79171,3,3000.0
270370-270395,3,1200.0
79172,3,3000.0
597752,7,1200.0
597751,2,1200.0
79179,2,1200.0
597761,1,1200.0
269270,23,6000.0
328050,45,6000.0
597760,3,1200.0
583107,4,3000.0
583104,7,3000.0
583105,3,3000.0
583102,1,1200.0
597749,3,4000.0
597748,7,4000.0
597745,5,1200.0
597744,26,4000.0
79162,9,1200.0
597747,6,1200.0
597746,8,1200.0
162058,1,2000.0
597741,13,4800.0
597743,17,4000.0
597742,11,4800.0
162060,1,1200.0
597750,1,1200.0
328041,1,1200.0
328043,2,1200.0
583115,4,2000.0
583114,9,2000.0
328045,2,1200.0
583111,21,6000.0
583110,21,6000.0
212064-212062,9,2000.0
463261-373853-619890,2,2000.0
597774,1,2400.0
328031,1,6000.0
583126,1,6000.0
269239,4,1200.0
269238,4,1200.0
597769,1,2400.0
597768,6,2400.0
597764,3,1200.0
597770,4,1200.0
597771,7,1200.0
19162-508297,43,6000.0
328023,3,2000.0
583136,1,1200.0
583138,1,1200.0
328025,1,1200.0
328028,1,3000.0
328027,1,1200.0
45996,1,4000.0
70952,1,1200.0
45995,1,4000.0
70951,1,1200.0
70954,1,1200.0
45997,1,4000.0
70953,1,1200.0
333958,2,4000.0
260495,1,6000.0
333957,1,1200.0
499179,13,2000.0
70950,1,1200.0
309253-223399-493791-245762,20,6000.0
607206-607208,1,1200.0
35558-35651-289499,12,1200.0
499169,2,2400.0
499162,1,1200.0
84747-84748-84749-49642-49649-49650,1,8000.0
45984,11,1200.0
45983,11,1200.0
186772-296133-186771,1,2000.0
499168,1,2400.0
70960,1,1200.0
519148-519146-519144,1,1200.0
333942,8,1200.0
333941,8,1200.0
333940,8,1200.0
299531-299525,7,6000.0
70956,1,1200.0
70955,2,1200.0
333939,1,1200.0
333936,3,1200.0
333935,3,1200.0
333937,3,1200.0
333930,8,1200.0
79311,2,2000.0
79312,2,2000.0
524686,5,4000.0
524685,1,4000.0
499140,30,3000.0
607564-528838,30,4000.0
70985,3,1200.0
333929,3,1200.0
70984,3,1200.0
333928,9,1200.0
260461,1,1200.0
260460,1,1200.0
333925,3,1200.0
333927,3,1200.0
333926,9,1200.0
333920,1,1200.0
524693,2,1200.0
524692,6,1200.0
524695,2,1200.0
524694,6,1200.0
524697,2,1200.0
524696,6,1200.0
79303,2,2000.0
79305,2,2000.0
308998,6,4000.0
79307,2,4000.0
308997,6,4000.0
79309,2,4000.0
308996,11,2000.0
308995,6,2000.0
451195,23,12000.0
333918,2,1200.0
70995,61,6000.0
451194,7,12000.0
333917,3,1200.0
333919,4,1200.0
499130,1,1200.0
70992,43,6000.0
451191,23,12000.0
333914,2,1200.0
70991,50,6000.0
451190,7,12000.0
333913,5,1200.0
70994,56,6000.0
451193,23,12000.0
333916,2,1200.0
70993,52,6000.0
451192,7,12000.0
333915,3,1200.0
333910,6,600.0
333911,7,600.0
45958,1,1200.0
79330,3,3000.0
45957,1,1200.0
60608-60600,1,4000.0
490793,1,4000.0
451187,5,1200.0
45941,11,6000.0
45940,1,3000.0
333909,5,600.0
45942,10,6000.0
499121,1,2400.0
510081,1,6000.0
510083,4,4000.0
510082,3,4000.0
45946,1,1200.0
490781,8,1200.0
79322,6,2400.0
447634-447635,9,1200.0
293920-58281,42,9000.0
464814-48632,1,1200.0
79329,3,3000.0
308971,1,1200.0
490786,16,6000.0
308973,1,1200.0
79353,161,16000.0
348613-585422,2,1200.0
79354,181,16000.0
79359,5,1200.0
186356-570859,2,1200.0
490773,10,2000.0
506236-506238,1,1200.0
490760,1,1200.0
490767,2,1200.0
490766,2,1200.0
451199,7,1200.0
490763,1,1200.0
490762,4,1200.0
490765,1,1200.0
490764,2,1200.0
308917,11,4000.0
308916,11,4000.0
308915,6,4000.0
305975-545372,23,6000.0
162421,13,4000.0
524614,1,1200.0
465796,7,4000.0
524617,1,1200.0
524616,1,1200.0
465797,2,1200.0
583590-583591-583592,4,6000.0
490758,1,1200.0
308922,1,4800.0
490751,2,1200.0
490754,1,1200.0
162416,17,6000.0
367341,2,1200.0
444979-444981,2,12000.0
392300,1,1200.0
367343,2,1200.0
392304,2,1200.0
392303,5,1200.0
392306,2,1200.0
392308,6,1200.0
111483-2998,2,3000.0
367335,4,4000.0
367339,5,4000.0
451172,1,1200.0
451175,4,6000.0
162446,7,1200.0
490737,3,2400.0
162445,9,1200.0
451171,1,1200.0
451170,1,1200.0
490739,3,2400.0
465773,1,8000.0
137491,1,1200.0
367345,1,1200.0
137496,1,1200.0
137495,1,1200.0
137494,1,1200.0
451167,2,1200.0
465789,7,2000.0
524606,1,1200.0
465787,7,2000.0
465791,6,2000.0
291200-173904-342214,2,6000.0
465790,1,2000.0
367356,3,2000.0
560109-560103,8,3000.0
392331,4,1200.0
367377,1,1200.0
392332,2,1200.0
465756,32,6000.0
465755,32,6000.0
148741-148743,1,2400.0
465751,9,2000.0
465754,33,6000.0
31398,1,6000.0
70908,2,4000.0
31397,1,6000.0
70907,2,4000.0
70906,6,6000.0
510009,1,1200.0
420892-420893-420894,19,8000.0
70921,3,1200.0
137435,4,1200.0
137437,9,1200.0
490707,1,1200.0
137436,9,1200.0
465767,1,1200.0
465766,1,1200.0
426165,1,1200.0
381166-381164,1,6000.0
524670,1,3000.0
465772,1,8000.0
524672,1,3000.0
465771,1,6000.0
524674,1,3000.0
70919,2,4000.0
524677,6,1200.0
137442,3,1200.0
137444,3,1200.0
70918,2,4000.0
70917,4,2000.0
70911,1,1200.0
137440,3,1200.0
137449,3,1200.0
137446,1,1200.0
465737,2,2000.0
137445,1,1200.0
137448,1,1200.0
137447,4,1200.0
584638-584639,1,8000.0
465736,2,2000.0
623632-189573,22,3000.0
137453,2,1200.0
70927,1,1200.0
137452,2,1200.0
70926,1,1200.0
137455,1,1200.0
70929,1,1200.0
137454,2,1200.0
70923,3,1200.0
451122,1,1200.0
137451,4,1200.0
451124,1,1200.0
137450,1,1200.0
451123,1,1200.0
392320,1,1200.0
137457,1,1200.0
137456,2,1200.0
607082-607084,2,2400.0
392322,2,1200.0
392321,2,1200.0
96942-96999,5,4000.0
465750,11,2000.0
451118,2,1200.0
451115,22,3000.0
451114,27,3000.0
277057-337122,2,4000.0
137466,1,1200.0
451116,28,3000.0
451113,24,3000.0
321709-321704,15,6000.0
426114,1,2400.0
426117,5,2400.0
426116,3,2400.0
426113,1,2400.0
426112,1,1200.0
314063-524279-524277,3,1200.0
392261,13,2000.0
392262,10,2000.0
465727,2,1200.0
392265,1,1200.0
465726,1,1200.0
392267,2,1200.0
465728,1,1200.0
392269,2,1200.0
392268,2,1200.0
465725,1,1200.0
338531-338529,1,1200.0
392270,2,2000.0
141969-169970-169966,1,1200.0
235500,1,1200.0
207403-364441-131471,6,12000.0
465705,1,2000.0
465704,2,2000.0
578361-578366-578368-578370,9,2000.0
465703,1,2000.0
179493-179494,10,6000.0
465702,2,2000.0
426144,5,1200.0
583074,1,3000.0
583073,1,3000.0
392296,4,1200.0
583076,1,6000.0
583075,1,6000.0
392297,2,1200.0
162343,5,2400.0
162342,15,2400.0
162345,1,1200.0
162344,11,2400.0
162341,15,2400.0
162340,14,2400.0
583067,4,6000.0
583066,3,6000.0
162339,12,2400.0
570752-357492,17,8000.0
7012,36,6000.0
7015,32,6000.0
251485-565373,22,3000.0
583080,1,6000.0
583083,3,3000.0
524703,6,1200.0
583791-583792-583793,5,4000.0
176976,7,6000.0
176975,12,6000.0
176974,12,6000.0
583078,1,6000.0
583077,1,6000.0
583079,1,6000.0
392271,6,2000.0
7021,1,4000.0
583092,3,1200.0
392278,1,1200.0
583093,3,1200.0
7027,1,1200.0
482857-482854,1,1200.0
20809-20811,2,1200.0
392280,1,1200.0
426105,5,1200.0
71199-71200-71201-71202-71203-71204-71205-71206,1,6000.0
583030,2,6000.0
167360-569978,2,1200.0
583032,2,6000.0
583031,2,6000.0
597678,1,1200.0
254487-254488-38414,6,6000.0
597675,2,1200.0
558077,1,2000.0
597677,2,1200.0
597676,3,1200.0
79256,13,8000.0
597684,7,1200.0
79257,3,8000.0
522877-550465,21,4000.0
576470-2589,1,1200.0
260526,14,3000.0
45901,4,1200.0
260525,14,3000.0
45900,7,1200.0
432715-432713,4,6000.0
45903,5,4000.0
7053,1,2000.0
260527,19,3000.0
45902,3,1200.0
597670,1,2000.0
235558,2,1200.0
544825-544823,1,1200.0
583051,1,1200.0
559219-194453,2,1200.0
235587,1,1200.0
235582,1,1200.0
235581,1,1200.0
235583,1,1200.0
235586,1,1200.0
491710-491702,1,4000.0
260502,1,2400.0
558047,54,12000.0
597693,1,2400.0
597694,1,2400.0
499090,1,1200.0
333994,3,1200.0
333993,5,1200.0
333996,5,1200.0
333995,5,1200.0
578646-397028-148097-148053,3,1200.0
467129-467130-467131-99604,2,6000.0
7098,9,4000.0
333987,21,2000.0
333986,5,1200.0
597623,6,4000.0
333989,21,2000.0
333988,9,2000.0
333983,4,1200.0
333985,5,1200.0
333984,5,1200.0
333990,11,2000.0
79288,11,4000.0
333992,23,2000.0
333991,18,2000.0
165557-165549,6,3000.0
558098,2,8000.0
558097,1,8000.0
260551,7,3000.0
260550,8,3000.0
260553,7,1200.0
260552,5,1200.0
260555,8,1200.0
260554,8,1200.0
150602-150600,3,3000.0
260556,6,1200.0
333972,1,600.0
333971,3,600.0
32419-493221-60522-60501-155857,11,1200.0
333973,3,6000.0
583002,5,6000.0
503248-503250,1,1200.0
558087,1,2000.0
558086,1,2000.0
333969,3,4000.0
558081,5,9000.0
597649,3,2000.0
333968,5,1200.0
558083,5,9000.0
333965,25,6000.0
333964,24,6000.0
260546,6,4000.0
333967,3,1200.0
260545,26,4000.0
333966,24,6000.0
333961,23,6000.0
333963,23,6000.0
597644,5,1200.0
260549,15,3000.0
333962,23,6000.0
333970,7,6000.0
597650,11,2000.0
499293,27,3000.0
474571-474566,1,1200.0
499298,17,6000.0
358344-67218,2,1200.0
499299,15,6000.0
499290,21,6000.0
499292,4,3000.0
297233-297231,1,1200.0
499291,8,6000.0
79410,48,8000.0
79411,1,3000.0
79413,2,3000.0
79418,1,3000.0
499283,8,3000.0
499285,1,4000.0
499284,2,3000.0
499287,6,3000.0
499286,18,3000.0
79404,5,6000.0
79407,23,6000.0
79406,23,6000.0
499279,1,1200.0
79408,23,6000.0
499272,1,2000.0
499271,2,2000.0
18811-18813,3,4000.0
499277,2,1200.0
79430,13,4000.0
499270,1,2000.0
568956-568949,1,2000.0
79431,13,4000.0
79433,4,4000.0
79436,1,2000.0
71091-496439,1,12000.0
79437,2,2000.0
499269,3,2000.0
499268,6,4000.0
328630-390198,2,1200.0
499261,1,2000.0
499260,1,2000.0
499262,2,1200.0
260586,1,4000.0
335827-335825,3,9000.0
499267,1,4000.0
499266,3,4000.0
346938-346936,2,1200.0
79423,1,4000.0
79429,69,6000.0
499258,1,1200.0
499259,1,1200.0
103955,32,6000.0
31447,5,1200.0
103954,31,6000.0
31446,4,1200.0
499255,2,4000.0
79451,1,1200.0
499249,1,1200.0
499248,3,1200.0
31436,2,1200.0
367407,1,1200.0
31437,1,1200.0
187766-132660,2,1200.0
31421,11,1200.0
